,ID,Status,Created At,Text,Polarity,Polarity Strength
56,1291072651289456641,tweet,2020-08-05 18:04:41,@Anirban91091527 Wipro again today 😛 https://t.co/C6nHPPI2qw,0,0.0
57,1291072139538214912,retweet,2020-08-05 18:02:39,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
58,1291072123834900486,retweet,2020-08-05 18:02:35,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
59,1291071744665501696,tweet,2020-08-05 18:01:05,"@RishadPremji @Wipro Prowd To Like Your Company, Tata Always 1st Row For Help to People",0,0.0
60,1291071482022391808,retweet,2020-08-05 18:00:02,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
61,1291071472794992648,tweet,2020-08-05 18:00:00,@Wipro Great discussion! Thanks for sharing!,1,0.625
62,1291071451496251393,retweet,2020-08-05 17:59:55,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
63,1291070739248898048,retweet,2020-08-05 17:57:05,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
64,1291070720349368320,tweet,2020-08-05 17:57:01,"@diliptanwar @Guttajwala Oh really ,are you a engineer ?? , it didn't reflect from your tweet, it feels like a loafer or a idler who have too much time to spent in whatsapp university in search of garbage, you didnt get a good quote or fact to counter me??, itna padh ke kya khaya ""gu"", god save wipro https://t.co/n22G9F5uXz",1,0.25
65,1291070307915030529,retweet,2020-08-05 17:55:22,"Don't forget to register for our #WiproHiTech virtual conference August 12. Learn to manage disruption and embrace change, and get tips on how to find success in your business.   Register now: https://t.co/aau2s0huk7  #WiproVirtual https://t.co/9hyPfYmbsU",1,0.3
66,1291070234128822274,retweet,2020-08-05 17:55:05,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
67,1291070021779644416,retweet,2020-08-05 17:54:14,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
68,1291069928708042752,retweet,2020-08-05 17:53:52,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
69,1291069807916249089,retweet,2020-08-05 17:53:23,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
70,1291069162882600961,retweet,2020-08-05 17:50:49,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
71,1291068847026352129,retweet,2020-08-05 17:49:34,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
72,1291068405559128064,tweet,2020-08-05 17:47:49,@RishadPremji @Wipro This gives me hope,0,0.0
73,1291068385808146433,retweet,2020-08-05 17:47:44,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
74,1291068352098496512,retweet,2020-08-05 17:47:36,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
75,1291067522083520512,retweet,2020-08-05 17:44:18,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
76,1291067439225036800,retweet,2020-08-05 17:43:59,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
77,1291067433302687744,retweet,2020-08-05 17:43:57,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
78,1291066388799524866,retweet,2020-08-05 17:39:48,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
79,1291066333560336384,retweet,2020-08-05 17:39:35,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
80,1291065462835392512,retweet,2020-08-05 17:36:07,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
81,1291065195096236032,tweet,2020-08-05 17:35:03,@RishadPremji @Wipro Noble selfless intentions creates positivity all around 🙏🙏@Wipro,1,0.6
82,1291065149457985536,retweet,2020-08-05 17:34:53,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
83,1291064675715571712,retweet,2020-08-05 17:33:00,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
84,1291064457188085761,retweet,2020-08-05 17:32:08,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
85,1291064380612923398,retweet,2020-08-05 17:31:49,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
86,1291063951338303489,tweet,2020-08-05 17:30:07,@RishadPremji @Wipro Great. This builds in lot of confidence with old people,1,0.45
87,1291063267998101505,retweet,2020-08-05 17:27:24,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
88,1291061658698350593,retweet,2020-08-05 17:21:00,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
89,1291061215293186049,retweet,2020-08-05 17:19:15,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
90,1291061123756654592,retweet,2020-08-05 17:18:53,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
91,1291061069037748227,retweet,2020-08-05 17:18:40,"Don't forget to register for our #WiproHiTech virtual conference August 12. Learn to manage disruption and embrace change, and get tips on how to find success in your business.   Register now: https://t.co/aau2s0huk7  #WiproVirtual https://t.co/9hyPfYmbsU",1,0.3
92,1291061045591564288,retweet,2020-08-05 17:18:34,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
93,1291060907951271937,retweet,2020-08-05 17:18:01,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
94,1291060854507544576,tweet,2020-08-05 17:17:49,Syska T Light Bulb Pack of 2 @ 269  https://t.co/OP3rl2Ntrq,1,0.4
